id_transaksi,tanggal,suplier,nota,kode_stok,nama_stok,quantity,satuan,unit,satuan.2,harga_satuan,jumlah
TB0029962,2024-11-09,S324 - BSU (BINTANG SAYAP UTAMA),,B02005,ANDALAN FILTER 12 (GAJAH),5,SLOP,0,SLOP,"151,000","755,000"
TB0029962,2024-11-09,S324 - BSU (BINTANG SAYAP UTAMA),,B02190,GALANG INTER 12,0,BAL,10,SLOP,"3,020,000","1,510,000"
TB0029962,2024-11-09,S324 - BSU (BINTANG SAYAP UTAMA),,B02269,GALANG INTER 16,1,BAL,0,SLOP,"1,950,000","1,950,000"
TB0029962,2024-11-09,S324 - BSU (BINTANG SAYAP UTAMA),,B02261,GALANG KRETEK 12,1,BAL,0,SLOP,"1,460,000","1,460,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00036,DJ SUPER 12,1,BAL,0,SLOP,"4,530,000","4,530,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02096,DJ SENIOR FLT 12,20,SLOP,0,SLOP,"144,250","2,885,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00040,DJ LA MERAH 16,2,BAL,0,SLOP,"3,135,000","6,270,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02216,SAMP 234 K12 (6+6),6,BAL,0,SLOP,"3,605,000","21,630,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02008,SAMP 234 KR 12 POLOS,10,BAL,0,SLOP,"3,620,000","36,200,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00740,SAMP AVOLUTION MRH 20,2,BAL,0,SLOP,"3,967,500","7,935,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02165,SAMP AGA PRIMA 12,320,SLOP,0,SLOP,"142,500","45,600,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00020,SAMP 234 KR 16,2,BAL,0,SLOP,"5,008,750","10,017,500"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02080,SAMP 234 MAESTRO,3,BAL,0,SLOP,"1,810,000","5,430,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02239,SAMP MAGNUM KR 12,4,BAL,0,SLOP,"1,605,000","6,420,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B01555,SAMP AGA KR (10+2),15,BAL,0,SLOP,"2,849,000","42,735,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00026,SAMP MAGNUM FLT HITAM,10,BAL,0,SLOP,"2,403,000","24,030,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00022,SAMP MILD MERAH 16,16,BAL,0,SLOP,"3,238,000","51,808,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B01227,GG INTER MERAH,4,BAL,0,SLOP,"4,795,000","19,180,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00009,GG PRO MERAH,1,BAL,0,SLOP,"2,865,000","2,865,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00002,GG SURYA 16,3,BAL,0,SLOP,"3,285,000","9,855,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02044,DJ 76 MANGGA 12,1,BAL,0,SLOP,"2,685,000","2,685,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B01174,DJ CHIEF FLT 12,2,BAL,0,SLOP,"3,065,000","6,130,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B01519,DJ GEO KRETEK 12,3,BAL,0,SLOP,"2,065,000","6,195,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00045,DJ GEO MILD 16,3,BAL,0,SLOP,"2,325,000","6,975,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00025,SAMP 234 REFF 12,10,BAL,0,SLOP,"1,990,000","19,900,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B00021,SAMP AGA KR Polos,2,BAL,0,SLOP,"2,840,000","5,680,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B01882,SAMP MARLB MERAH,100,SLOP,0,SLOP,"455,000","45,500,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02269,GALANG INTER 16,6,BAL,0,SLOP,"1,890,000","11,340,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02017,GAJAH BARU INTER FLT 12,19,BAL,0,SLOP,"3,290,000","62,510,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B02190,GALANG INTER 12,1,BAL,0,SLOP,"2,870,000","2,870,000"
TB0029963,2024-11-09,S350 - MEMET PUJON,,B01234,SAMP ARES BOLD,10,BAL,0,SLOP,"2,960,000","29,600,000"
TB0029964,2024-11-09,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B01477,DDS TOP AREN,30,KARTON,0,KARTON,"193,000","5,790,000"
TB0029965,2024-11-09,S300 - ANDRI,non pkp TUNAI,B00794,ANTANGIN ANAK,60,DOS,0,DOS,"9,250","555,000"
TB0029965,2024-11-09,S300 - ANDRI,non pkp TUNAI,B00218,ANTANGIN CAIR,12,KARTON,0,DOS,"960,000","11,520,000"
TB0029966,2024-11-09,S336 - SELLA,non pkp TUNAI,B00140,INDOMIE GORENG,90,KARTON,0,KARTON,"106,500","9,585,000"
TB0029967,2024-11-11,S324 - BSU (BINTANG SAYAP UTAMA),,B02017,GAJAH BARU INTER FLT 12,10,BAL,0,SLOP,"3,160,000","31,600,000"
TB0029967,2024-11-11,S324 - BSU (BINTANG SAYAP UTAMA),,B02120,GAJAH BARU KRETEK,2,BAL,0,SLOP,"1,500,000","3,000,000"
TB0029967,2024-11-11,S324 - BSU (BINTANG SAYAP UTAMA),,B02064,GAJAH ORIGIN 12,0,BAL,10,SLOP,"3,160,000","1,580,000"
TB0029968,2024-11-11,S361 - MARFIAN,non pkp TUNAI,B00377,TORA SUSU,4,KARTON,0,KARTON,"155,000","620,000"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B00742,CARNATION JUMBO,15,KARTON,0,KARTON,"585,000","8,775,000"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B00170,GG SURYA 12,12,BAL,0,SLOP,"4,805,000","57,660,000"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B01871,TEPUNG BERAS ROSE BRAND,10,KARTON,0,KARTON,"131,000","1,310,000"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B01892,TEPUNG KANJI ROSE BRAND,10,SAK,0,SAK,"197,500","1,975,000"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B01891,TEPUNG PAYUNG(25kg),10,SAK,0,SAK,"167,500","1,675,000"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B01433,LUWAK HITAM,25,KARTON,0,KARTON,"130,500","3,262,500"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B02275,LUWAK WHITE BARU (12RTG),25,KARTON,0,KARTON,"154,500","3,862,500"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B00514,UNI PEPSODENT 75,10,KARTON,0,LUSIN,"587,500","5,875,000"
TB0029969,2024-11-11,S261 - SANTOSO,non pkp,B00069,GRENDEL UTAMA,1,BAL,0,SLOP,"1,390,000","1,390,000"
TB0029970,2024-11-11,S139 - MEMED,non pkp,B00887,CHARM NIGHT WING 29-5P,3,KARTON,0,BIJI,"230,000","690,000"
TB0029970,2024-11-11,S139 - MEMED,non pkp,B00984,CHARM NIGHT WING 35-12P,3,KARTON,0,BIJI,"340,000","1,020,000"
TB0029970,2024-11-11,S139 - MEMED,non pkp,B00945,CHARM NIGHT WING 29-9P,6,KARTON,0,BIJI,"350,000","2,100,000"
TB0029970,2024-11-11,S139 - MEMED,non pkp,B00558,CHARM NON WING 23-8P,12,KARTON,0,BIJI,"260,000","3,120,000"
TB0029970,2024-11-11,S139 - MEMED,non pkp,B00412,KA GD CAPUCINO,30,KARTON,0,KARTON,"222,000","6,660,000"
TB0029971,2024-11-11,S320 - BIN (BAHAGIA INTRA NIAGA),non pkp TUNAI,B01092,STELLA (42+13)gr,20,KARTON,0,BIJI,"135,000","2,700,000"
TB0029972,2024-11-11,S153 - TEH 999,non pkp,B02118,TEH 999 1 tail (42gr),20,BAL,0,SLOP,"292,000","5,840,000"
TB0029972,2024-11-11,S153 - TEH 999,non pkp,B00382,TEH 999 1/2 tail (23gr),10,SAK,0,BAL,"1,248,000","12,480,000"
TB0029973,2024-11-11,S274 - PT.CIPTA NIAGA SEMESTA,pkp BY484297,B01699,ENERGEN BARU(16rtg),75,KARTON,0,KARTON,"245,000","18,375,000"
TB0029973,2024-11-11,S274 - PT.CIPTA NIAGA SEMESTA,pkp BY484297,B01992,GENTLE GEN 80mlt RENTENG,20,KARTON,0,KARTON,"80,000","1,600,000"
TB0029974,2024-11-11,S368 - ETI,non pkp TUNAI,B01142,BEAR BRAND,20,KARTON,0,KARTON,"245,000","4,900,000"
TB0029975,2024-11-11,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61480855,B00419,DDS TOP WHITE,21,KARTON,0,KARTON,"126,830","2,663,430"
TB0029975,2024-11-11,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61480855,B01356,DDS TOP CAPUCINO,21,KARTON,0,KARTON,"201,775","4,237,275"
TB0029975,2024-11-11,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61480855,B01477,DDS TOP AREN,21,KARTON,0,KARTON,"190,245","3,995,145"
TB0029975,2024-11-11,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61480855,B02042,DDS SUKSES AYAM KECAP,30,KARTON,0,KARTON,"79,327","2,379,810"
TB0029975,2024-11-11,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61480855,B02041,DDS SUKSES AYAM KREMES,10,KARTON,0,KARTON,"79,327","793,270"
TB0029976,2024-11-11,S347 - ARIK=OT,non pkp TUNAI,B00524,SIKAT GIGI FORMULA,6,KARTON,3,DOS,"172,000","1,118,000"
TB0029976,2024-11-11,S347 - ARIK=OT,non pkp TUNAI,B00594,ABC K (R6) BIRU,6,KARTON,0,DOS,"600,000","3,600,000"
TB0029977,2024-11-11,S363 - JOKO,non pkp TUNAI,B01531,INTERMI,35,KARTON,0,KARTON,"50,000","1,750,000"
TB0029977,2024-11-11,S363 - JOKO,non pkp TUNAI,B02288,INTERMIE PEDAS,10,KARTON,0,KARTON,"51,000","510,000"
TB0029977,2024-11-11,S363 - JOKO,non pkp TUNAI,B01290,3 SAPI JUMBO,3,KARTON,0,KARTON,"540,000","1,620,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00036,DJ SUPER 12,0,BAL,10,SLOP,"4,550,000","2,275,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00037,DJ SUPER 16,2,SLOP,0,SLOP,"306,000","612,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02124,DJ MLD COLA 16,2,SLOP,0,SLOP,"274,000","548,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00040,DJ LA MERAH 16,1,BAL,0,SLOP,"3,150,000","3,150,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00950,DJ LA BOLD 20,2,BAL,0,SLOP,"3,590,000","7,180,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00041,DJ LA MENTHOL 16,0,BAL,3,SLOP,"3,150,000","945,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00052,DJ LA ICE 16,0,BAL,5,SLOP,"3,150,000","1,575,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01832,DJ LA UNGU 16,0,BAL,5,SLOP,"3,150,000","1,575,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00043,DJ BLACK 16,0,BAL,2,SLOP,"3,150,000","630,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01684,DJ 76 MADU 12,0,BAL,10,SLOP,"2,700,000","1,350,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00034,DJ 76 KR 12,2,BAL,0,SLOP,"2,900,000","5,800,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02162,DJ 76 K16,0,BAL,2,SLOP,"1,980,000","396,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02167,DJ SUPER ESPRESSO KR 12,0,BAL,5,SLOP,"3,180,000","795,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02044,DJ 76 MANGGA 12,1,BAL,0,SLOP,"2,700,000","2,700,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02223,DJ 76 NANAS 12,0,BAL,10,SLOP,"2,640,000","1,320,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02133,DJ VIP KR 12,3,SLOP,0,SLOP,"76,000","228,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01818,DJ RAPTOR,1,BAL,0,SLOP,"2,940,000","2,940,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01713,DJ FERRO 16,0,BAL,2,SLOP,"1,890,000","378,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01174,DJ CHIEF FLT 12,2,BAL,0,SLOP,"3,080,000","6,160,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01519,DJ GEO KRETEK 12,2,BAL,0,SLOP,"2,080,000","4,160,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00045,DJ GEO MILD 16,3,BAL,0,SLOP,"2,340,000","7,020,000"
TB0029978,2024-11-11,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01751,DJ SIERRA KRETEK 12,1,BAL,0,SLOP,"1,740,000","1,740,000"
TB0029979,2024-11-11,S336 - SELLA,non pkp TUNAI,B00486,MINYAK SUNCO REFF 2lt,20,KARTON,0,KARTON,"208,000","4,160,000"
TB0029980,2024-11-11,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2411-00594,B00342,MINYAK TAWON CC,12,DOS,0,BIJI,"441,142","5,293,704"
TB0029981,2024-11-11,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1921183202,B01949,HIT SPRAY 165/150 (24BJ),5,KARTON,0,BIJI,"232,156","1,160,780"
TB0029981,2024-11-11,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1921183202,B00646,HIT MAT REFF KOTAK,24,LUSIN,0,BIJI,"65,034","1,560,816"
TB0029981,2024-11-11,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1921183202,B00647,HIT MAT REFF RENTENG,2,KARTON,0,PRES,"609,030","1,218,060"
TB0029981,2024-11-11,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1921183202,B02020,POLYTEX STAINLESS,5,KARTON,0,RENTENG,"136,202","681,010"
TB0029981,2024-11-11,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1921183202,B01978,PROCLIN 25mlt RENTENG,3,KARTON,0,PAK,"51,661","154,983"
TB0029982,2024-11-11,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2411-00597,B00223,ENTROSTOP ANAK,3,PRES,0,PRES,"39,285","117,855"
TB0029983,2024-11-11,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2411-00596,B00295,SALONPAS,20,DOS,0,STRIP,"72,000","1,440,000"
TB0029984,2024-11-11,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2411-00595,B00343,BETADINE 5mlt,24,DOS,0,DOS,"31,674","760,176"
TB0029985,2024-11-11,"S353 - PT, DWIJAYA SEHAT SENTOSA ABADI",pkp jl-2411-000972,B00308,SANGOBION 10,5,DOS,0,STRIP,"438,678","2,193,390"
TB0029986,2024-11-11,"S353 - PT, DWIJAYA SEHAT SENTOSA ABADI",pkp jl-2411-000964,B00310,"DIAPET (12X10""s)",20,DOS,0,STRIP,"56,469","1,129,380"
TB0029986,2024-11-11,"S353 - PT, DWIJAYA SEHAT SENTOSA ABADI",pkp jl-2411-000964,B00225,SALEP 88,50,DOS,0,DOS,"133,001","6,650,050"
TB0029987,2024-11-11,S050 - CV.DWIJAYA SENTOSA ABADI,non pkp pjl-2411-00,B00302,POLDANMIG,5,DOS,0,STRIP,"77,939","389,695"
TB0029987,2024-11-11,S050 - CV.DWIJAYA SENTOSA ABADI,non pkp pjl-2411-00,B00299,ANTIMO,10,DOS,0,STRIP,"292,108","2,921,080"
TB0029988,2024-11-11,S050 - CV.DWIJAYA SENTOSA ABADI,non pkp pjl-2411-00,B00709,CALADINE CAIR 60mlt,4,LUSIN,0,BIJI,"181,491","725,964"
TB0029989,2024-11-11,S247 - PT BERCA KAWAN SEJATI,,B01901,,20,,0,,"103,000","2,060,000"
TB0029989,2024-11-11,S247 - PT BERCA KAWAN SEJATI,,B01851,SAGA BOLD 20,3,BAL,0,SLOP,"2,120,000","6,360,000"
TB0029990,2024-11-11,"S353 - PT, DWIJAYA SEHAT SENTOSA ABADI",pkp jl-2411-000965,B01060,HEROCYN 85GR,1,KARTON,0,BIJI,"774,425","774,425"
TB0029991,2024-11-11,"S353 - PT, DWIJAYA SEHAT SENTOSA ABADI",pkp jl-2411-000966,B00279,VICKS INHALER,5,KOTAK,0,KOTAK,"101,595","507,975"
TB0029992,2024-11-11,S069 - SBR,non pkp,B00686,PLAK BAN NACHI TRANSPARAN,24,PRES,0,BIJI,"43,800","1,051,200"
TB0029993,2024-11-11,S148 - NURHIDAYAT,non pkp,B00273,LG BALSEM GELIGA 20,40,DOS,0,DOS,"86,913","3,476,520"
TB0029993,2024-11-11,S148 - NURHIDAYAT,non pkp,B00280,LG GPU 30,24,LUSIN,0,LUSIN,"89,917","2,158,008"
TB0029993,2024-11-11,S148 - NURHIDAYAT,non pkp,B00281,LG GPU 60,6,LUSIN,0,LUSIN,"155,834","935,004"
TB0029994,2024-11-12,S355 - MEY,non pkp TUNAI,B00807,DCW INST RENTENG,6,KARTON,0,RENTENG,"500,000","3,000,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00006,GG HIJAU,4,BAL,0,SLOP,"2,690,000","10,760,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00170,GG SURYA 12,16,BAL,0,SLOP,"4,815,000","77,040,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00002,GG SURYA 16,6,BAL,0,SLOP,"3,290,000","19,740,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00012,GG SURYA KALENG,40,PRES,0,KALENG,"916,250","36,650,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00003,GG 12 KS MERAH,3,BAL,0,SLOP,"2,870,000","8,610,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B02086,GG 16 KS MERAH,1,BAL,0,SLOP,"1,740,000","1,740,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00068,GRENDEL BIRU 12,2,BAL,0,SLOP,"2,881,000","5,762,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B01309,GRENDEL BIRU 16,1,BAL,0,SLOP,"1,883,000","1,883,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00067,GRENDEL MERAH 12,1,BAL,0,SLOP,"2,881,000","2,881,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00069,GRENDEL UTAMA,2,BAL,0,SLOP,"1,385,000","2,770,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B01787,SAMP MARLB CA 12(biru),5,SLOP,0,SLOP,"98,300","491,500"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B01511,SAMP MARLB CRAFTED 12 (merah),10,SLOP,0,SLOP,"108,200","1,082,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B01173,SAMP MARLB FLT BLACK 12,15,SLOP,0,SLOP,"223,800","3,357,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B02199,SAMP AGA NIRA 12,10,SLOP,0,SLOP,"123,100","1,231,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B01883,SAMP MARLB FLT BLACK 20,10,SLOP,0,SLOP,"378,000","3,780,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B02161,SAMP 234 REFF 16,10,SLOP,0,SLOP,"195,200","1,952,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00820,BTL DUNHILL HITAM 16,10,SLOP,0,SLOP,"271,000","2,710,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00755,BTL LUCKY STRIKE,10,SLOP,0,SLOP,"282,000","2,820,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00015,GG SIGNATURE 12 CO,0,BAL,5,SLOP,"4,600,000","1,150,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B02024,GG DELUXE 16,5,SLOP,0,SLOP,"182,000","910,000"
TB0029995,2024-11-11,S011 - SUBUR PAS,,B00786,SAMP MILD MENTHOL 16,1,BAL,0,SLOP,"3,249,000","3,249,000"
TB0029996,2024-11-12,S063 - CV SINAR SURYA UTAMA,pkp FJ111124078,B01297,SAMBAL ULEG,52,KARTON,0,KARTON,"104,000","5,408,000"
TB0029997,2024-11-12,S372 - OT HELMY,non pkp TUNAI,B00524,SIKAT GIGI FORMULA,2,KARTON,0,DOS,"172,000","344,000"
TB0029998,2024-11-12,S347 - ARIK=OT,non pkp TUNAI,B00595,ABC B (R20) BIRU,3,KARTON,0,DOS,"905,000","2,715,000"
TB0029999,2024-11-12,S227 - PT. ERATEL PRIMA,,B01413,BTL DUNHILL HITAM 12,1,SLOP,0,SLOP,"203,000","203,000"
TB0029999,2024-11-12,S227 - PT. ERATEL PRIMA,,B00059,BTL DUNHILL PUTIH 20,5,SLOP,0,SLOP,"349,000","1,745,000"
TB0029999,2024-11-12,S227 - PT. ERATEL PRIMA,,B01470,BTL COUNTRY,15,SLOP,0,SLOP,"253,000","3,795,000"
TB0029999,2024-11-12,S227 - PT. ERATEL PRIMA,,B00755,BTL LUCKY STRIKE,25,SLOP,0,SLOP,"282,000","7,050,000"
TB0029999,2024-11-12,S227 - PT. ERATEL PRIMA,,B00820,BTL DUNHILL HITAM 16,35,SLOP,0,SLOP,"271,000","9,485,000"
TB0030000,2024-11-12,S265 - PT. GONUSA PRIMA DISTRIBUSI,pkp g52424111206054,B02022,"KOPI GADJAH 6,5 GR",50,KARTON,0,KARTON,"122,544","6,127,200"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B02003,KA GD COOLIN,3,KARTON,0,KARTON,"159,581","478,743"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B00397,KA KAPAL API SUSU,2,KARTON,0,KARTON,"195,600","391,200"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B01995,KA GD MOCACINNO,5,KARTON,0,KARTON,"159,581","797,905"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B00842,KA YA SUSU,15,KARTON,0,KARTON,"143,438","2,151,570"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B00369,KA KOPI KAPTEN,2,KARTON,0,KARTON,"220,050","440,100"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B00400,KA KAPAL API SILVER 350,5,KARTON,0,KARTON,"264,060","1,320,300"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B00399,KA KAPAL API SP 150,10,KARTON,0,KARTON,"410,760","4,107,600"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B00394,KA KAPAL API MANTAP,10,KARTON,0,KARTON,"158,925","1,589,250"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B00396,KA KAPAL API MIX,20,KARTON,0,KARTON,"195,600","3,912,000"
TB0030001,2024-11-12,S027 - PT.FASTRATA BUANA,pkp 200-3070879,B02258,KA YA SP MINI,10,KARTON,0,KARTON,"124,206","1,242,060"
TB0030002,2024-11-12,S220 - YAYAT,non pkp TUNAI,B01521,KOPIKAP,150,KARTON,0,KARTON,"19,250","2,887,500"
TB0030003,2024-11-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61480899,B00861,DDS TOP GULA,3,KARTON,0,KARTON,"137,543","412,629"
TB0030003,2024-11-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61480899,B00418,DDS TOP MOCCA,3,KARTON,0,KARTON,"147,188","441,564"
TB0030003,2024-11-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61480899,B02289,DDS SEDAP BUMBU,3,KARTON,0,KARTON,"125,076","375,228"
TB0030004,2024-11-12,S303 - PT ANDATU JAYA,non pkp,B00684,LILIN,15,KARTON,0,KARTON,"459,000","6,885,000"
TB0030005,2024-11-12,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B02191,CAMEL BIRU 16,10,SLOP,0,SLOP,"214,500","2,145,000"
TB0030005,2024-11-12,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B01579,CAMEL MILD UNGU 12,50,SLOP,0,SLOP,"184,500","9,225,000"
TB0030005,2024-11-12,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B01415,CAMEL YELLOW 20,5,SLOP,0,SLOP,"261,000","1,305,000"
TB0030005,2024-11-12,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B02189,CAMEL UNGU 16,20,SLOP,0,SLOP,"246,500","4,930,000"
TB0030005,2024-11-12,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B01417,CAMEL WHITE 20,2,SLOP,0,SLOP,"261,000","522,000"
TB0030006,2024-11-11,S013 - PT. PENAMAS NUSAPRIMA,,B00077,PENAMAS KUNING FLT,2,SLOP,0,SLOP,"146,750","293,500"
TB0030006,2024-11-11,S013 - PT. PENAMAS NUSAPRIMA,,B00078,PENAMAS BLACK FLT,2,SLOP,0,SLOP,"146,750","293,500"
TB0030006,2024-11-11,S013 - PT. PENAMAS NUSAPRIMA,,B00079,PENAMAS COKLAT KRT,10,SLOP,0,SLOP,"70,750","707,500"
TB0030007,2024-11-13,S055 - PT BERDIKARI,pkp FPMIX-2411-0021,B00948,ORANG ARING FORA TG,6,LUSIN,0,LUSIN,"88,704","532,224"
TB0030008,2024-11-13,S355 - MEY,non pkp TUNAI,B00807,DCW INST RENTENG,3,KARTON,0,RENTENG,"500,000","1,500,000"
TB0030008,2024-11-13,S355 - MEY,non pkp TUNAI,B00087,DCW CO RENTENG,3,KARTON,0,RENTENG,"500,000","1,500,000"
TB0030009,2024-11-13,S352 - SUPER,non pkp TUNAI,B02275,LUWAK WHITE BARU (12RTG),100,KARTON,0,KARTON,"152,000","15,200,000"
TB0030010,2024-11-13,S261 - SANTOSO,non pkp,B01871,TEPUNG BERAS ROSE BRAND,20,KARTON,0,KARTON,"131,000","2,620,000"
TB0030010,2024-11-13,S261 - SANTOSO,non pkp,B01891,TEPUNG PAYUNG(25kg),10,SAK,0,SAK,"167,500","1,675,000"
TB0030010,2024-11-13,S261 - SANTOSO,non pkp,B01892,TEPUNG KANJI ROSE BRAND,10,SAK,0,SAK,"197,500","1,975,000"
TB0030010,2024-11-13,S261 - SANTOSO,non pkp,B01870,TEPUNG KETAN ROSE BRAND,10,KARTON,0,KARTON,"187,000","1,870,000"
